numero_station,date_heure,co,no,no2,pm2_5,pst,pm10,o3,so2,bc1_370nm,bc6_880nm,Benzene,Toluene,Ethylbenzene,M P-Xylene,O-Xylene
66,2020-02-10 19:00,610.8994,9.021714,48.05695,27.94536,N/M,N/M,7.074831,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-10 20:00,597.3237,32.79542,52.71475,27.37353,N/M,N/M,4.034361,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-10 21:00,737.5634,24.81534,54.87281,29.2748,N/M,N/M,5.702095,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-10 22:00,731.5297,14.07287,49.15358,32.47868,N/M,N/M,7.910912,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-10 23:00,519.2182,17.02361,42.76394,33.73034,N/M,N/M,3.998111,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-10 00:00,592.1508,33.73112,47.27494,32.12201,N/M,N/M,1.762676,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-11 01:00,387.2726,8.922816,32.02329,15.92754,N/M,N/M,4.109302,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-11 02:00,423.3564,13.95863,37.7765,15.5031,N/M,N/M,1.63968,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-11 03:00,434.004,61.25102,40.20067,18.80794,N/M,N/M,0.205368,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-11 04:00,517.9641,93.40211,43.15622,30.69197,N/M,N/M,0.335453,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-11 05:00,388.71,28.35052,35.96166,26.75332,N/M,N/M,0.010302,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-11 06:00,441.7207,37.24293,37.97025,25.46171,N/M,N/M,0.062144,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-11 07:00,627.676,120.6727,46.65614,43.29277,N/M,N/M,0.214238,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-11 08:00,706.4895,128.8625,48.63775,41.04732,N/M,N/M,0.559374,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-11 09:00,871.8722,173.9392,54.03658,37.83718,N/M,N/M,0.806995,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-11 10:00,1041.056,207.9939,60.12525,37.7658,N/M,N/M,0.929584,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-11 11:00,612.2367,140.7128,51.22733,36.91891,N/M,N/M,2.036956,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-11 12:00,542.3301,83.51472,43.6087,38.12732,N/M,N/M,3.678462,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-11 13:00,750.3813,118.9181,52.7085,42.79757,N/M,N/M,3.044728,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-11 14:00,774.4752,121.3938,55.93058,46.41188,N/M,N/M,2.611838,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-11 15:00,542.3033,45.55128,37.96066,32.9521,N/M,N/M,8.578278,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-11 16:00,412.4722,16.4548,29.86536,28.84433,N/M,N/M,13.21511,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-11 17:00,281.5515,3.3385,16.35114,12.80686,N/M,N/M,24.33118,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-11 18:00,251.4732,3.045027,19.90848,8.527318,N/M,N/M,21.71065,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-11 19:00,385.3266,10.64552,38.24258,9.69461,N/M,N/M,7.94755,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-11 20:00,404.1024,8.31872,34.30231,10.17925,N/M,N/M,10.32818,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-11 21:00,293.3393,4.267821,26.30058,10.79501,N/M,N/M,15.19975,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-11 22:00,342.1776,4.786712,30.80258,10.24186,N/M,N/M,12.01925,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-11 23:00,302.9708,2.959661,24.37397,9.877097,N/M,N/M,19.83517,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-11 00:00,261.5472,2.635574,15.94413,10.5909,N/M,N/M,22.99242,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-12 01:00,230.3359,1.305246,10.33568,9.790708,N/M,N/M,25.82186,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-12 02:00,190.14,0.498553,6.207961,6.723388,N/M,N/M,30.61922,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-12 03:00,156.1167,0.172227,3.884099,4.002583,N/M,N/M,34.40831,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-12 04:00,150.9352,1.88645,5.052359,4.010026,N/M,N/M,34.65918,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-12 05:00,171.9019,79.21007,13.43386,6.49443,N/M,N/M,28.73427,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-12 06:00,158.0661,2.714967,9.055677,4.106485,N/M,N/M,30.10364,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-12 07:00,166.7727,1.558866,9.422966,3.963819,N/M,N/M,29.30082,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-12 08:00,198.0878,3.915548,14.62179,3.861721,N/M,N/M,25.46192,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-12 09:00,170.7233,2.161319,6.940966,2.818914,N/M,N/M,30.66356,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-12 10:00,177.6678,4.234296,7.785821,2.471304,N/M,N/M,30.18111,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-12 11:00,276.1381,9.685404,12.61854,2.064486,N/M,N/M,30.88739,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-12 12:00,154.5494,1.34017,3.551361,1.555305,N/M,N/M,34.88001,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-12 13:00,157.0918,2.463036,4.851611,1.388499,N/M,N/M,35.90099,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-12 14:00,163.2328,2.659558,5.131861,1.527569,N/M,N/M,36.59814,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-12 15:00,180.8418,3.173675,7.176605,1.870748,N/M,N/M,35.97242,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-12 16:00,257.2322,2.385953,10.4013,1.443263,N/M,N/M,34.797,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-12 17:00,239.6149,1.916002,10.48328,3.045557,N/M,N/M,33.84293,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-12 18:00,195.5818,1.155078,9.451398,4.523818,N/M,N/M,33.37764,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-12 19:00,206.4162,1.253597,11.86658,6.822137,N/M,N/M,31.70353,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-12 20:00,336.6852,3.332159,24.83728,9.204375,N/M,N/M,25.49006,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-12 21:00,284.0757,1.010835,22.16833,9.211722,N/M,N/M,23.75296,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-12 22:00,240.5983,2.518824,23.96313,8.330971,N/M,N/M,20.28558,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-12 23:00,255.3592,1.759559,23.12869,8.324458,N/M,N/M,18.51078,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-12 00:00,246.575,0.103628,13.57545,7.24093,N/M,N/M,26.84618,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-13 01:00,226.3087,1.244011,21.74879,9.495611,N/M,N/M,19.71832,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-13 02:00,257.8308,4.745143,35.8793,10.81851,N/M,N/M,7.476307,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-13 03:00,209.9937,1.608631,30.01762,8.081096,N/M,N/M,12.7397,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-13 04:00,263.5159,21.61193,43.48889,9.011416,N/M,N/M,2.757426,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-13 05:00,280.8037,14.51104,36.44849,8.548318,N/M,N/M,7.67381,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-13 06:00,211.85,5.161654,17.2173,11.19958,N/M,N/M,23.39595,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-13 07:00,501.4679,6.622962,31.41364,14.07533,N/M,N/M,20.31517,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-13 08:00,307.2153,3.681981,24.41794,15.63479,N/M,N/M,19.83451,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-13 09:00,575.0514,7.794908,33.17369,20.01032,N/M,N/M,21.54476,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-13 10:00,303.5065,8.470893,20.89897,21.36086,N/M,N/M,23.81781,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-13 11:00,203.7833,4.244301,11.14299,16.54772,N/M,N/M,28.86078,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-13 12:00,207.6408,6.137505,11.41394,14.44651,N/M,N/M,29.36774,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-13 13:00,197.0651,3.36924,10.59459,10.01351,N/M,N/M,27.47051,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-13 14:00,203.2231,5.919802,12.68862,4.830777,N/M,N/M,22.79385,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-13 15:00,201.4174,5.896244,13.15209,4.203916,N/M,N/M,22.69125,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-13 16:00,255.3944,9.024726,17.28812,4.899555,N/M,N/M,20.91814,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-13 17:00,234.1339,2.965846,13.7232,5.952957,N/M,N/M,22.41892,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-13 18:00,228.2454,1.260468,13.24954,5.079179,N/M,N/M,22.45103,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-13 19:00,184.4469,1.757241,10.41882,4.147375,N/M,N/M,25.23639,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-13 20:00,170.8311,0.403883,6.782887,3.460568,N/M,N/M,28.44417,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-13 21:00,156.7437,0.769186,5.145736,3.412305,N/M,N/M,30.84765,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-13 22:00,159.0364,0.465193,5.355194,3.137485,N/M,N/M,29.13043,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-13 23:00,154.5949,0.262528,5.209597,2.661762,N/M,N/M,28.99338,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-13 00:00,146.4092,0.145296,4.967244,2.249277,N/M,N/M,28.41028,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-14 01:00,142.8759,0.111296,3.667474,2.287525,N/M,N/M,28.73501,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-14 02:00,149.4337,0.066651,3.716222,2.039762,N/M,N/M,28.71183,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-14 03:00,141.7828,0.29258,3.101342,1.973165,N/M,N/M,29.97875,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-14 04:00,141.1207,2.366142,8.662124,2.356625,N/M,N/M,27.25485,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-14 05:00,141.584,1.537698,10.69913,2.609123,N/M,N/M,25.16712,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-14 06:00,149.5229,2.819489,12.67881,2.972388,N/M,N/M,23.42512,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-14 07:00,187.9459,18.43771,22.98854,5.990569,N/M,N/M,14.25011,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-14 08:00,236.3401,8.601679,24.71622,5.095541,N/M,N/M,13.90364,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-14 09:00,233.7593,14.83042,18.34779,5.896643,N/M,N/M,19.40114,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-14 10:00,182.9397,6.503715,8.030069,5.02043,N/M,N/M,28.17972,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-14 11:00,185.4989,5.191164,6.028827,5.855762,N/M,N/M,29.707,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-14 12:00,170.2688,3.807946,4.59065,4.810651,N/M,N/M,30.99915,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-14 13:00,162.4613,4.221129,4.745655,4.081748,N/M,N/M,31.20458,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-14 14:00,158.1965,3.833666,4.376616,4.901472,N/M,N/M,30.47683,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-14 15:00,153.3225,2.502398,3.70615,4.817069,N/M,N/M,31.1551,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-14 16:00,166.5579,2.048623,4.060682,4.854069,N/M,N/M,30.91757,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-14 17:00,178.0217,1.705603,5.2694,5.898407,N/M,N/M,28.99065,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-14 18:00,216.366,1.131486,10.86444,6.941458,N/M,N/M,24.22665,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-14 19:00,245.1059,1.680009,12.86111,9.43829,N/M,N/M,22.72403,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-14 20:00,219.4874,4.905938,14.68119,9.35347,N/M,N/M,20.93781,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-14 21:00,187.656,0.402422,10.31448,7.8955,N/M,N/M,23.31215,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-14 22:00,241.8835,2.795453,15.73431,10.02118,N/M,N/M,18.64645,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-14 23:00,387.5162,10.62954,26.19657,13.41831,N/M,N/M,10.65058,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-14 00:00,266.2967,3.503453,15.57481,9.554306,N/M,N/M,20.63561,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-15 01:00,218.8043,2.547817,13.95038,7.415021,N/M,N/M,22.16872,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-15 02:00,191.5435,1.40872,7.693208,5.611846,N/M,N/M,27.43547,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-15 03:00,178.9663,0.454338,8.409566,4.751721,N/M,N/M,26.60464,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-15 04:00,173.3344,0.439157,11.66318,3.922791,N/M,N/M,23.95272,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-15 05:00,159.5675,0.420902,5.997569,3.238166,N/M,N/M,29.048,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-15 06:00,160.9953,0.980812,5.726098,3.615291,N/M,N/M,28.97482,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-15 07:00,185.7789,0.580901,8.866786,4.123734,N/M,N/M,26.53735,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-15 08:00,243.1913,3.860584,15.14899,4.640736,N/M,N/M,22.56102,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-15 09:00,187.2522,2.889245,7.12023,3.668817,N/M,N/M,29.34967,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-15 10:00,190.3755,2.615489,4.907866,3.383305,N/M,N/M,31.71882,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-15 11:00,186.6269,2.330686,3.666949,3.21493,N/M,N/M,33.58411,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-15 12:00,157.2922,1.464234,2.830672,2.797457,N/M,N/M,34.91882,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-15 13:00,149.6419,1.165541,2.45285,2.83879,N/M,N/M,36.19639,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-15 14:00,163.6382,1.539443,3.117857,2.75804,N/M,N/M,36.07906,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-15 15:00,155.8903,1.612743,3.492429,1.971472,N/M,N/M,36.57676,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-15 16:00,156.6503,1.225592,3.742402,2.359666,N/M,N/M,36.77965,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-15 17:00,178.4103,1.918694,7.934076,2.229856,N/M,N/M,33.11171,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-15 18:00,194.8456,1.315145,8.654237,2.594471,N/M,N/M,31.80701,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-15 19:00,195.0869,1.115625,8.458523,3.499387,N/M,N/M,31.55521,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-15 20:00,208.209,0.35723,7.053637,4.995055,N/M,N/M,31.7484,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-15 21:00,207.8112,1.597802,9.484469,4.484554,N/M,N/M,29.64781,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-15 22:00,213.7867,1.397385,8.256423,3.820374,N/M,N/M,31.33507,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-15 23:00,157.1832,0.450159,3.964538,2.936415,N/M,N/M,33.82865,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-15 00:00,157.2242,0.663287,5.858407,2.798819,N/M,N/M,32.36952,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-16 01:00,171.4561,0.469558,3.475394,2.986358,N/M,N/M,34.99434,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-16 02:00,160.6407,0.550962,3.546737,4.002416,N/M,N/M,35.03618,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-16 03:00,169.9964,0.328191,3.917932,4.574915,N/M,N/M,32.85576,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-16 04:00,165.0739,1.32877,4.929707,5.510985,N/M,N/M,31.98674,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-16 05:00,167.2664,0.927797,4.123433,7.02568,N/M,N/M,31.00744,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-16 06:00,184.639,6.624434,11.88804,8.994471,N/M,N/M,24.80651,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-16 07:00,446.8395,11.14291,28.13317,10.45949,N/M,N/M,19.7125,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-16 08:00,504.0958,8.419666,28.17258,10.00622,N/M,N/M,20.84292,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-16 09:00,396.8694,11.27131,27.13894,9.505261,N/M,N/M,21.7004,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-16 10:00,458.6036,9.013439,20.47791,11.81394,N/M,N/M,24.94011,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-16 11:00,307.0442,6.742912,16.32037,12.19571,N/M,N/M,25.85114,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-16 12:00,200.1483,4.151392,6.793153,12.21685,N/M,N/M,29.46679,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-16 13:00,182.0084,2.784746,5.136219,10.05474,N/M,N/M,32.10658,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-16 14:00,205.436,0.93823,4.559461,9.555597,N/M,N/M,34.39169,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-16 15:00,239.919,1.563166,6.439435,10.60651,N/M,N/M,34.54503,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-16 16:00,191.3568,0.941338,5.895633,9.605236,N/M,N/M,33.44374,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-16 17:00,281.5493,1.115074,9.9832,8.811472,N/M,N/M,32.96317,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-16 18:00,236.5931,2.914784,14.44044,9.767472,N/M,N/M,27.01344,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-16 19:00,257.0524,0.450378,14.9809,11.12329,N/M,N/M,26.0821,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-16 20:00,307.3132,8.073405,26.92761,10.71292,N/M,N/M,19.71414,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-16 21:00,335.3139,4.804789,22.94177,11.48529,N/M,N/M,22.82894,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-16 22:00,240.1985,3.118,12.25772,11.27687,N/M,N/M,27.58642,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-16 23:00,276.6115,3.367083,15.37447,12.10314,N/M,N/M,25.81853,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-16 00:00,294.6008,2.282213,13.73007,9.732304,N/M,N/M,26.68179,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-17 01:00,187.3929,0.894921,7.784543,6.911685,N/M,N/M,29.01174,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-17 02:00,151.2517,0.039785,3.740497,2.550637,N/M,N/M,29.721,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-17 03:00,145.7386,0.02683,3.691085,2.165082,N/M,N/M,30.16056,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-17 04:00,144.0417,0.036653,4.157277,2.320971,N/M,N/M,29.82656,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-17 05:00,136.4365,0.065284,2.361929,1.937471,N/M,N/M,32.16157,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-17 06:00,137.9953,0.037911,3.281697,2.075958,N/M,N/M,31.37664,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-17 07:00,140.4608,0.054425,5.588322,2.539346,N/M,N/M,28.44289,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-17 08:00,164.1949,1.534288,9.154191,3.318804,N/M,N/M,24.93387,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-17 09:00,187.546,3.24454,7.630586,4.425479,N/M,N/M,27.01479,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-17 10:00,190.7995,5.381834,8.113924,5.17979,N/M,N/M,26.22919,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-17 11:00,153.3826,2.754226,4.386589,4.142901,N/M,N/M,28.55439,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-17 12:00,160.5192,3.741415,5.379733,4.361735,N/M,N/M,InVld,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-17 13:00,161.1727,3.3859,4.812335,3.637012,N/M,N/M,InVld,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-17 14:00,150.3885,1.594591,2.935348,2.525458,N/M,N/M,34.2711,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-17 15:00,160.4968,2.631028,3.973586,2.986887,N/M,N/M,33.25565,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-17 16:00,188.5109,9.970015,9.890704,2.829843,N/M,N/M,31.43948,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-17 17:00,163.3983,0.515744,3.735296,3.147799,N/M,N/M,34.03264,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-17 18:00,181.0135,0.48028,7.631933,3.695583,N/M,N/M,31.46448,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-17 19:00,196.2567,0.272886,13.27913,5.668665,N/M,N/M,26.31832,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-17 20:00,244.7782,0.510058,23.29589,6.434541,N/M,N/M,17.17361,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-17 21:00,346.9842,27.34408,40.203,10.13692,N/M,N/M,5.287505,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-17 22:00,358.4612,48.12082,38.50564,12.22667,N/M,N/M,8.59561,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-17 23:00,234.0918,4.548186,30.05814,8.994985,N/M,N/M,10.29734,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-17 00:00,272.7029,11.40197,37.23075,10.67735,N/M,N/M,3.975625,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-18 01:00,254.2636,19.2862,40.26614,12.15259,N/M,N/M,1.547981,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-18 02:00,223.6757,4.985816,27.25503,11.3744,N/M,N/M,9.535844,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-18 03:00,216.5315,1.567816,24.39351,11.56189,N/M,N/M,11.85719,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
66,2020-02-18 04:00,216.4986,2.669615,27.0947,10.54167,N/M,N/M,10.47672,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
